,0,1,2
79,Metallica,Unforgiven,"New blood joins this earth  
And quickly he's subdued  
Through constant pain disgrace  
The young boy learns their rules  
With time the child draws in  
This whipping boy done wrong  
Deprived of all his thoughts  
The young man struggles on and on he's known  
A vow unto his own  
That never from this day  
His will they'll take away  
  
What I've felt  
What I've known  
Never shined through in what I've shown  
Never be  
Never see  
Won't see what might have been  
What I've felt  
What I've known  
Never shined through in what I've shown  
Never free  
Never me  
So I dub thee unforgiven  
  
They dedicate their lives  
To running all of his  
He tries to please them all  
This bitter man he is  
Throughout his life the same  
He's battled constantly  
This fight he cannot win  
A tired man they see no longer cares  
The old man then prepares  
To die regretfully  
That old man here is me  
  
What I've felt  
What I've known  
Never shined through in what I've shown  
Never be  
Never see  
Won't see what might have been  
What I've felt  
What I've known  
Never shined through in what I've shown  
Never free  
Never me  
So I dub thee unforgiven  
  
What I've felt  
What I've known  
Never shined through in what I've shown  
Never be  
Never see  
Won't see what might have been  
What I've felt  
What I've known  
Never shined through in what I've shown  
Never free  
Never me  
So I dub thee unforgiven  
  
Never free  
Never me  
So I dub thee unforgiven  
  
You labeled me  
I labeled you  
So I dub thee unforgiven  
  
Never free  
Never me  
So I dub thee unforgiven  
  
You labeled me  
I labeled you  
So I dub thee unforgiven  
  
Never free  
Never me  
So I dub thee unforgiven

"
80,Metallica,Unforgiven 2,"Lay beside me  
Tell me what they've done  
Speak the words I want to hear  
To make my demons run  
The door is locked now  
But it's open if you're true  
If you can understand the me  
Then I can understand the you  
Lay beside me  
Under wicked sky  
The black of day  
Dark of night  
We share this paralyze  
The door cracks open  
But there's no sun shining through  
Black heart scarring darker still  
But there's no sun shining through  
No, there's no sun shining through  
No, there's no sun shining  
What I've felt  
What I've known  
Turn the pages  
Turn the stone  
Behind the door  
Should I open it for you?  
Yeah  
What I've felt  
What I've known  
Sick and tired  
I stand alone  
Could you be there  
'Cause I'm the one who waits for you  
Or are you unforgiven too?  
Come lay beside me  
This won't hurt, I swear  
She loves me not  
She loves me still  
But she'll never love again  
She lay beside me  
But she'll be there when I'm gone  
Black heart scarring darker still  
Yes, she'll be there when I'm gone  
Yes, she'll be there when I'm gone  
Dead sure she'll be there  
What I've felt  
What I've known  
Turn the pages  
Turn the stone  
Behind the door  
Should I open it for you?  
Yeah  
What I've felt  
What I've known  
Sick and tired  
I stand alone  
Could you be there  
'Cause I'm the one who waits for you  
Or are you unforgiven too?  
Lay beside me  
Tell me what I've done  
The door is closed, so are your eyes  
But now I see the sun  
Now I see the sun  
Yes, now I see it  
What I've felt  
What I've known  
Turn the pages  
Turn the stone  
Behind the door  
Should I open it for you?  
Yeah  
What I've felt  
What I've known  
So sick and tired  
I stand alone  
Could you be there  
'Cause I'm the one who waits  
The one who waits for you  
Oh  
What I've felt  
What I've known  
Turn the pages  
Turn the stone  
Behind the door  
Should I open it for you?  
So I dub thee unforgiven  
Oh, what I've felt  
Oh, what I've known  
I take this key  
And I bury it in you  
Because you're unforgiven too  
Never free  
Never me  
'Cause you're unforgiven too  
Oh

"
81,Metallica,Unnamed Feeling,"Been here before (x6)  
  
Been here before, couldn't say I liked it  
Do I start writing all this down?  
Just let me plug you into my world  
Can't you help me be uncrazy?  
  
Name this for me, heat the cold air  
Take the chill off of my life  
And if I could I'd turn my eyes  
To look inside to see what's comin'  
  
It comes alive...  
It comes alive...  
It comes alive  
And I die a little more  
It comes alive...  
It comes alive...  
It comes alive  
Each moment here I die a little more  
  
Then the unnamed feeling  
It comes alive  
Then the unnamed feeling  
Takes me away  
  
Been here before (x6)  
  
I'm frantic in your soothing arms  
I can not sleep in this down filled world  
I've found safety in this loneliness  
But I can not stand it anymore  
  
Cross my heart, hope not to die  
Swallow evil, ride the sky  
Lose myself in a crowded room  
You fool, you fool, it'll be here soon  
  
It comes alive...  
It comes alive...  
It comes alive  
And I die a little more  
It comes alive...  
It comes alive...  
It comes alive  
Each moment here I die a little more  
  
Ooh, I die, I die, I die a little more  
  
Then the unnamed feeling  
It comes alive  
Then the unnamed feeling  
Treats me this way  
And I wait for this train  
Toes over the line  
And then the unnamed feeling  
Takes me away  
...Takes me  
  
Then the unnamed feeling  
It comes alive  
Then the unnamed feeling  
Takes me away  
...Takes me away!  
  
Then the unnamed feeling  
It comes alive  
Then the unnamed feeling  
Treats me this way  
And I wait for this train  
Toes over the line  
And then the unnamed feeling  
Takes me away  
...Takes me away!  
  
Then the unnamed feeling  
It comes alive  
Then the unnamed feeling  
Takes me away  
  
Get the fuck out of here  
I just want to get the fuck away from me  
I rage, I glaze, I hurt, I hate  
I hate it all, Why? Why? Why me?  
  
I cannot sleep with a head like this  
I want to cry, I want to scream  
I rage, I glaze, I hurt, I hate  
I want to hate it all away

"
82,Metallica,Until It Sleeps,"Where do I take this pain of mine  
I run, but it stays right my side  
  
So tear me open, pour me out  
There's things inside that scream and shout  
And the pain still hates me  
So hold me, until it sleeps  
  
Just like the curse, just like the stray  
You feed it once, and now it stays  
  
So tear me open, but beware  
There's things inside without a care  
And the dirt still stains me  
So wash me, until I'm clean  
  
It grips you, so hold me  
It stains you, so hold me  
It hates you, so hold me  
It holds you, so hold me  
  
Until it sleeps  
  
So tell me why you've chosen me  
Don't want your grip, don't want your greed  
  
I'll tear me open, make you gone  
No more can you hurt anyone  
And the fear still shakes me  
So hold me, until it sleeps  
  
It grips you, so hold me  
It stains you, so hold me  
It hates you, so hold me  
It holds you, so hold me  
  
Until it sleeps  
  
I don't want it  
  
So tear me open, but beware  
The things inside without a care  
And the dirt still stains me  
So wash me, 'till I'm clean  
  
I'll tear me open, make you gone  
No longer will you hurt anyone  
And the fear still shapes me  
So hold me, until it sleeps  
  
Until it sleeps

"
83,Metallica,Wasted My Hate,"Good day, how do  
And I send a smile to you  
Don't waste, waste your breath  
And I won't waste my hate on you  
Hate, yeah  
  
Ain't gonna waste my hate  
Ain't gonna waste my hate on you  
I think I'll keep it for myself  
  
Ain't gonna give no more  
Ain't got the time to help you score  
I think it's time you pleased yourself, yourself  
  
Good day, how do  
And I send a smile to you  
Don't waste, waste your breath  
And I won't waste my hate on you  
Waste my hate on you, hate  
  
Think you're worthy now?  
Think enough to even raise the brow  
And to laugh and tip that two pronged crown  
  
Well, I see my hands I see my feet  
I feel that blood that pumps in me  
But where the hell's my mind goin' now? Get goin' now  
  
Good day, how do  
And I send a smile to you  
Don't waste, waste your breath  
And I won't waste my hate on you  
Waste my hate on you  
Think I'll keep it for myself, hate  
  
Ain't gonna waste my hate  
But I'm so greedy when they say  
Better to give than to receive  
  
Ain't gonna waste my hate, oh no  
Ain't got time to waste my hate on you  
I think I'll keep it all for myself  
For myself  
  
Good day, how do  
And I send a smile to you  
Don't waste, waste your breath  
And I won't waste my hate on you  
Waste my hate on you  
Think I'll keep it for myself, hate

"
84,Metallica,We Did It Again,"Ow  
Yeah we did it  
(It's on fire)  
Yeah, we did it  
(We are ready to rock this)  
Yeah, we did it  
(Uh uh ye got Metallica, in here)  
Yeah, we did it  
(Ja rule,Swiss the Monster)  
Let's go  
Just when you thought it was over  
Just when you thought we were done  
Just when you thought it was safe now  
We did it, did it again  
Just when you thought it was over  
Just when you thought we were done  
Just when you thought it was safe now  
We did it, did it again  
I love fast cars, fast brauds  
'Cause I'm a rockstar, baby  
Born in the U.S.A  
I'm gonna hit the highway on my Harley, do about 38  
Nothin' else but take it easy  
Any woman that won't please me, I'll give her up  
Anythin' that won't touch or move me, I'll give it up  
And I know you're all serious  
We did it, did it again  
More than this, nevermore you whippin' boy  
Yeah, we did it  
More than this, nevermore you whippin' boy  
Yeah, we did it, let's go  
Just when you thought it was over  
Just when you thought we were done  
Just when you thought it was safe now  
We did it, did it again  
Just when you thought it was over  
Just when you thought we were done  
Just when you thought it was safe now  
We did it, did it again  
Who loves a little rock and roll  
Mixed with a little bit of hip hop soul? We do  
Come one on a rock steady, keep you rockin'  
Get ready and say we did it, we did it again  
Believe in the air you breathin'  
I'm a mad work freak with a freaky weekend  
No matter what you spend 'cause your just livin' it up  
And damn, if we don't do it again  
Come on in, baby bring some friends  
We havin' a party, tonight  
I'm bringing juice and gin, you'll beat your head  
Swiss we did it, did it again  
More than this, nevermore you whippin' boy  
Yeah, we did it  
More than this, nevermore you whippin' boy  
Yeah we did it, let's go  
Just when you thought it was over  
Just when you thought we were done  
Rip that smile right off your face  
Just when you thought it was over  
Just when you thought we were done  
Rip that smile right off your face  
Fast cars, fast brauds  
I'm a rockstar, baby  
Born in the U.S.A  
Highway, Harley  
Who loves a little rock and roll  
Mixed with a little bit of hip hop soul  
We do, we do  
Now break it down, break it down  
More than this, nevermore you whippin' boy  
Yeah, we did it  
More than this, nevermore you whippin' boy  
Yeah, we did it, let's go  
Just when you thought it was over  
Just when you thought we were done  
Just when you thought it was safe now  
Yeah, we did it, did it again  
Just when you thought it was over  
Just when you thought we were done  
Just when you thought it was safe now  
Yeah, we did it, did it again  
Yeah, you know about that time  
Rip that smile right off your face  
Rip that smile right off your face  
Rip that smile right off your face  
Rip that smile right off your face  
Rip that smile right off your face  

"
85,Metallica,Welcome Home (Sanitarium),"Welcome to where time stands still  
No one leaves and no one will  
Moon is full, never seems to change  
Just labeled mentally deranged  
Dream the same thing every night  
I see our freedom in my sight  
No locked doors, no windows barred  
No things to make my brain seem scarred  
  
Sleep my friend and you will see  
That dream is my reality  
They keep me locked up in this cage  
Can't they see it's why my brain says rage  
  
Sanitarium, leave me be  
Sanitarium, just leave me alone  
  
Build my fear of what's out there  
And cannot breathe the open air  
Whisper things into my brain  
Assuring me that I'm insane  
They think our heads are in their hands  
But violent use brings violent plans  
Keep him tied, it makes him well  
He's getting better, can't you tell?  
  
No more can they keep us in  
Listen, damn it, we will win  
They see it right, they see it well  
But they think this saves us from our Hell  
  
Sanitarium, leave me be  
Sanitarium, just leave me alone  
Sanitarium, just leave me alone  
  
Fear of living on  
Natives getting restless now  
Mutiny in the air  
Got some death to do  
Mirror stares back hard  
Kill, it's such a friendly word  
Seems the only way  
For reaching out again.

"
86,Metallica,Where The Wild Things Are,"So wake up sleepy one  
It's time to save your world  
Steal dreams and give to you  
Shop lift a thought or two  
All children touch the sun  
Burn fingers one by one  
By one  
Will this earth be good to you?  
Keep you clean or stain through?  
So wake up sleepy one  
It's time to save your world  
You're where the wild things are  
Yeah  
Toy soldiers off to war  
Big eyes to open too  
Believing now under sun and moon  
But does heaven know you're here?  
And did they give you smiles or tears?  
No, no tears  
Will this earth be good to you?  
Keep you clean or stain through?  
So wake up sleepy one  
It's time to save your world  
You're where the wild things are  
Yeah  
Toy soldiers off to war  
You swing your ass all down  
Call to arms, a trumpet's sound  
Toy horses start the charge  
Robots, chessmen standing guard  
We shall never surrender  
All you children touch the sun  
Burn your fingers one by one  
Will this earth be good to you?  
Keep you clean or stain through?  
So wake up sleepy one  
It's time to save your world  
You're where the wild things are  
Yeah  
Toy soldiers off to war  
Off to war  
Off to war  
So close your little eyes

"
87,Metallica,Am I Evil?,"My mother was a witch, she was burned alive.  
Thankless little bitch, for the tears I cried.  
Take her down now, don't want to see her face  
All blistered and burnt, can't hide my disgrace.  
  
Twenty-seven, everyone was nice.  
Gotta see 'em make 'em pay the price.  
See their bodies out on the ice.  
Take my time.  
  
Am I evil? Yes I am.  
Am I evil? I am man, yes I am.  
  
As I watched my mother die, I lost my head.  
Revenge now I sought, to break with my bread.  
Taking no chances, you come with me.  
I'll split you to the bone, help set you free.  
  
Twenty-seven, everyone was nice.  
Gotta see 'em make 'em pay the price.  
See their bodies out on the ice.  
Take my time.  
  
Am I evil? Yes I am.  
Am I evil? I am man, yes I am.  
  
On with the action now, I'll strip your pride.  
I'll spread your blood around, I'll see you ride.  
Your face is scarred with steel, wounds deep and neat.  
Like a double dozen before ya, smells so sweet.  
  
Am I evil? Yes I am.  
Am I evil? I am man.  
  
I'll make my residence, I'll watch your fire.  
You can come with me, sweet desire.  
My face is long forgot, my face not my own  
Sweet and timely whore, take me home.  
  
Am I evil? Yes I am.  
Am I evil? I am man.  
  
My soul is longing for, await my heir.  
Sent to avenge my mother, sweep myself.  
My face is long forgot, my face not my own.  
Sweet and timely whore, take me home.  
  
Am I evil? Yes I am.  
Am I evil? I am man.  
  
Am I evil? Yes I fucking am.  
Am I evil? I am man, yeah.

"
88,Metallica,Am I Savage?,"Ooooh  
Run away, the past will bite again  
Ooooh  
No matter where you dwell  
You  
Here again, a captive of the howl  
You  
Welcome back to hell  
  
Faithful, as the full moon is rising  
Beauty and the Beast are colliding  
  
Sharpened edge touch liquid flame  
Deepened seed soaks anger's reign  
Arching back, shape-shift derange  
Father, how I watched you change  
  
Am I savage?  
Scratching at the door  
Am I savage?  
I don't recognize you anymore  
  
Ooooh  
Tooth is fang, twisting under skin  
Ooooh  
Foul tongue, black breath  
Change  
Snap inside, the Beast about complete  
Change  
Soon infects the rest  
  
Faithful, as the full moon is rising  
Beauty and the Beast are colliding  
  
Sharpened edge touch liquid flame  
Deepened seed soaks anger's reign  
Arching back, shape-shift derange  
Father, how I watched you change  
  
Am I savage?  
Howling at the door  
Am I savage?  
I don't recognize you anymore  
Anymore  
  
Ooooh  
Inheritance, the past has bit again  
Ooooh  
The next heir of anarchy  
Feel  
Stretching skin so far beyond belief  
I feel  
The ever changing, you, in me  
  
Am I savage?  
Scratching at the door  
Am I savage?  
Howling evermore  
Am I savage?  
I don't recognize me anymore  
Anymore  
  
Anymore, ha ha ha  
Am I savage?

"
89,Metallica,...And Justice For All,"Halls of justice painted green  
Money talking  
Power wolves beset your door  
Hear them stalking  
Soon you'll please their appetite  
They devour  
Hammer of justice crushes you  
Overpower  
  
The ultimate in vanity  
Exploiting their supremacy  
I can't believe the things you say  
I can't believe  
I can't believe the price you pay  
Nothing can save you  
  
Justice is lost  
Justice is raped  
Justice is gone  
Pulling your strings  
Justice is done  
Seeking no truth  
Winning is all  
Find it so grim  
So true  
So real  
  
Apathy their stepping stone  
So unfeeling  
Hidden deep animosity  
So deceiving  
Through your eyes their light burns  
Hoping to find  
Inquisition sinking you  
With prying minds  
  
The ultimate in vanity  
Exploiting their supremacy  
I can't believe the things you say  
I can't believe  
I can't believe the price you pay  
Nothing can save you  
  
Justice is lost  
Justice is raped  
Justice is gone  
Pulling your strings  
Justice is done  
Seeking no truth  
Winning is all  
Find it so grim  
So true  
So real  
  
Lady justice has been raped  
Truth assassin  
Rolls of red tape seal your lips  
Now you're done in  
Their money tips her scales again  
Make your deal  
Just what is truth?I cannot tell  
Cannot feel  
  
The ultimate in vanity  
Exploiting their supremacy  
I can't believe the things you say  
I can't believe  
I can't believe the price we pay  
Nothing can save you  
  
Justice is lost  
Justice is raped  
Justice is gone  
Pulling your strings  
Justice is done  
Seeking no truth  
Winning is all  
Find it so grim  
So true  
So real  
Seeking no truth  
Winning is all  
Find it so grim  
So true  
So real

"
90,Metallica,Astronomy,"Clock strikes twelve and moon drops burst  
Out at you from their hiding place  
Like acid and oil on a madman's face  
His reasons tend to fly away  
Like lesser birds on the four winds, yeah  
Like silver scrapes in May  
Now the sands become a crust  
And most of you have gone away (hm, yeah gone away)  
  
Come Susy dear, let's take a walk  
Just out there upon the beach  
I know you'll soon be married  
And you want to know where the winds come from  
Well it's never said at all  
On the map that Carrie reads  
Behind the clock back there you know  
At the four winds bar (hm, yeah)  
  
Hey, hey, hey, hey  
Four winds at the four winds bar  
Two doors locked and windows barred  
One door let to take you in  
The other one just mirrors it  
Hey, hey, yeah! hey, hey  
In hellish glare and inference  
The other one's a duplicate  
The queenly flux, eternal light  
Or the light that never warms  
Yes the light, that never, never warms  
Yes the light, that never, never warms  
Never warms, never warms  
  
The clock strikes twelve and moon drops burst  
Out at you from their hiding place  
Miss Carrie nurse and Suzy dear  
Would find themselves at the four winds bar  
It's the nexus of the crisis  
The origin of storms  
Just the place to hopelessly  
Encounter time and then came me  
  
Hey, hey, hey, hey  
  
Call me Desdenova, eternal light  
These gravely digs of mine  
Will surely prove a sight  
And don't forget my dog, fixed and consequent  
  
Astronomy, a star  
Astronomy, a star  
Astronomy, a star  
Astronomy, a star  
  
Astronomy

"
91,Metallica,"Atlas, Rise!","[Verse 1]  
Bitterness and burden  
Curses rest on thee  
Solitaire and sorrow  
All eternity  
Save the Earth and claim perfection  
Deem the mass and blame rejection  
Hold the pose, fein perception  
Grudges break your back  
  
[Pre-Chorus]  
All you bear  
All you carry  
All you bear  
Place it right on  
Right on me  
  
[Chorus]  
Die as you suffer in vain  
Own all the grief and the pain  
Die as you hold up the skies  
Atlas, rise!  
How does it feel on your own?  
Bound by the world all alone  
Crushed under heavy skies  
Atlas, rise!  
  
[Verse 2]  
Crucify and witness  
Circling the sun  
Bastardized in ruin  
What have you become?  
Blame the world and blame your maker  
Wish 'em to the undertaker  
Crown yourself the other savior  
So you carry on  
  
[Pre-Chorus]  
All you bear  
All you carry  
All you bear  
Place it right on  
Right on me  
  
[Chorus]  
Die as you suffer in vain  
Own all the grief and the pain  
Die as you hold up the skies  
Atlas, rise!  
How does it feel on your own?  
Bound by the world all alone  
Crushed under heavy skies  
Crushed under heavy skies  
Atlas, rise!  
  
[Instrumental]  
  
[Verse 3]  
Masquerade as maker  
Heavy is the crown  
Beaten down and broken  
Drama wears you down  
Overload, the martyr stumbles  
Hit the ground and Heaven crumbles  
All alone the fear shall humble  
Swallow all your pride  
  
[Pre-Chorus]  
All you bear  
All you carry  
All you bear  
Place it right on  
Right on me  
  
[Chorus]  
Die as you suffer in vain  
Own all the grief and the pain  
Die as you hold up the skies  
Atlas, rise!  
How does it feel on your own?  
Bound by the world all alone  
Crushed under heavy skies  
Crushed under heavy skies  
Atlas, rise!

"
92,Metallica,Attitude,"Suppose I say  
I'm never satisfied  
Suppose I say  
You cut some root  
To make the tree survive  
Just let me kill you for a while  
Just let me kill you for a smile  
Just let me kill you once  
I'm oh so bored to death  
Oh I hunger  
I hunger  
I eat  
Born into attitude  
Asleep at the wheel  
Throw all your bullets in the fire  
And run like hell  
Why cure the fever?  
What ever happened to sweat?  
Suppose I say  
The vultures smile at me  
Suppose I say  
I set them down  
They plan to pick you clean  
And satisfaction this way comes  
And satisfaction this way comes  
And satisfaction's here and gone  
Gone, yeah, and gone again  
Oh, I hunger  
Oh, I hunger  
I eat  
Born into attitude  
Asleep at the wheel  
Throw all your bullets in the fire  
And stand there  
Born into attitude  
Twist mother tongue  
Throw all your bullets in the fire  
And run like hell  
Why cure the fever?  
What ever happened to sweat?  
Just let me kill you for a while  
Just let me kill you for a smile  
Just let me kill you once for me  
I'm bored to death  
And satisfaction this way comes  
And satisfaction this way comes  
And satisfaction's here and gone  
Gone, gone again  
Yeah, I hunger  
Oh, I hunger  
I eat  
Born into attitude  
Asleep at the wheel  
Throw all your bullets in the fire  
And stand there  
Born into attitude  
Twist mother tongue  
Throwing all your bullets in the fire  
And run like hell  
Why cure the fever?  
What ever happened to sweat?

"
93,Metallica,Bad Seed,"Yeah yeah  
Yeah yeah  
Oh  
Bad  
Yeah  
Yeah yeah  
Come clean  
Fix up  
Tell all  
Spill guts  
Off the veil  
Stand revealed  
Show the card  
Bring it on  
Break the seal  
Ladies and gentlemen  
Step right up and see the man who taught the truth  
Swing the noose again  
Pierce the apple skin  
You bit more than you need  
Now you're choking on the bad seed  
On the bad seed  
Ah choking  
Yeah  
Let it on  
Load up  
Confess  
Care so  
At the mercy  
Cat is out  
Drop through the sky  
Spit it up  
Spit it out  
And now what you've all been waiting for  
I give you he who suffers the truth  
Swing the noose again  
Pierce the apple skin  
Yeah, you bit more than you need  
Now you're choking on the bad seed  
Choking on the bad seed  
Yeah  
Off the veil  
Stand revealed  
Bring it on  
Break the seal  
At the mercy  
Cat is out  
Spit it up  
Spit it out  
Spit it up  
Spit it out  
Spit it out now  
At the mercy  
Swing the noose again  
Pierce the apple skin  
You bit more than you need  
Choking on the seed  
Swing the noose again  
Pierce the apple skin  
Yeah, you bit more than you need  
Now you're choking on the  
Choking, choking, choking on the bad seed  
Yeah  
Off the veil  
Stand revealed  
Bring it on  
Break the seal  
At the mercy  
Cat is out  
Spit it up  
Spit it out  
Spit it out  
Spit it out  
Spit it out now  
Yeah  
Choking on the bad, bad, bad, bad, bad, bad seed

"
94,Metallica,Better Than You,"I look at you then you me  
Hungry and thirsty I wait  
Holding the lion's share  
Holding the key  
Holding me back 'cause I'm striving to be  
Better than you (better than you)  
Better than you (better than you)  
Lock homes I push and I strive  
Somehow I feel more alive  
Bury the deep forest  
Bury the sea  
Bury me deep when there's no will to be  
Better than you (better than you)  
Oh better than you (better than you)  
Oh, can't stop this train from rolling  
Oh, yo, nothing brings me down  
No, can't stop this train from rolling on and on, on  
No, no, forever on and on  
Oh, can't stop this train from rolling  
Oh, yo, you can't take it down  
No, never stop this locomotion on and on and on  
No, no, you can't bring me down 'cause I'm  
Better than you (better than you)  
Better than you (better than you)  
Oh better than you (better than you)  
Better than you (better than you)  
Much better than you  
Better than you (better than you)  
Oh better than you (better than you)  
Better than you (better than you)  
Better than  
Better than  
Better than  
Better than you  
Yeah  
Can't stop this train from rolling  
Forever on and on and on and on and on  
Forever on and on and on  
Better than you  
Yeah  
Haha  
Better than you

"
95,Metallica,Blackened,"Blackened is the end  
Winter it will send  
Throwing all you see  
Into obscurity  
Death of mother earth  
Never a rebirth  
Evolution's end  
Never will it mend  
Never  
  
Fire  
To begin whipping dance of the dead  
Blackened is the end  
To begin whipping dance of the dead  
Color our world blackened  
  
Blistering of earth  
Terminate its worth  
Deadly nicotine  
Kills what might have been  
Callous frigid chill  
Nothing left to kill  
Never seen before  
Breathing nevermore  
Never  
  
Fire  
To begin whipping dance of the dead  
Blackened is the end  
To begin whipping dance of the dead  
Color our world blackened  
  
Blackened  
  
Opposition...contradiction...premonition...compromise  
Agitation...violation...mutilation...planet dies  
Darkest color  
Blistered earth  
True death of life  
Termination....expiration...cancellation...human race  
Expectation...liberation...population...lay to waste  
See our mother  
Put to death  
See our mother die  
Smoldering decay  
Take her breath away  
Millions of our years  
In minutes disappears  
Darkening in vain  
Decadence remains  
All is said and done  
Never is the sun  
Never  
  
Fire  
To begin whipping dance of the dead  
Blackened is the end  
To begin whipping dance of the dead  
Fire  
Is the outcome of hypocrisy  
Darkest potency  
In the exit of humanity  
Color our world blackened  
Blackened

"
96,Metallica,Bleeding Me,"I'm digging my way  
I'm digging my way to something  
I'm digging my way to something better  
  
I'm pushing to stay  
I'm pushing to stay with something  
I'm pushing to stay with something better  
  
I'm sowing the seeds  
I'm sowing the seeds I've taken  
I'm sowing the seeds I take for granted  
  
This thorn in my side  
This thorn in my side is from the tree  
This thorn in my side is from the tree I've planted  
  
It tears me and I bleed  
And I bleed  
  
Caught under wheels' roll  
I take the leech, I'm bleeding me  
Can't stop to save my soul  
I take the leash that's leading me  
I'm bleeding me  
I can't take it  
Caught under wheels' roll  
The bleeding of me  
Of me  
The bleeding of me  
  
I am the beast that feeds the feast  
I am the blood, I am release  
  
Come make me pure  
Bleed me a cure  
I'm caught, I'm caught, I'm caught under  
  
Caught under wheels' roll  
I take that leech, I'm bleeding me  
Can't stop to save my soul  
I take the leash that's leading me  
I'm bleeding me  
I can't take it  
I can't take it  
I can't take it  
The bleeding of me  
  
I'm digging my way  
I'm digging my way to something  
I'm digging my way to something better  
  
I'm pushing to stay  
I'm pushing to stay with something  
I'm pushing to stay with something better  
With something better

"
97,Metallica,Blitzkrieg,"(Originally recorded by Blitzkrieg)  
  
Let us have peace, let us have life  
Let us escape the cruel night  
Let us have time, let the sun shine  
Let us beware the deadly sign  
  
The day is coming  
Armageddon's near  
Inferno's coming  
Can we survive the blitzkrieg?  
The blitzkrieg  
The blitzkrieg  
  
Save us from fate, save us from hate  
Save ourselves before it's too late  
Come to our need, hear our plea  
Save ourselves before the earth bleeds  
  
The day is dawning  
The time is near  
Aliens calling  
Can we survive the blitzkrieg?  
  
Haha  
  
[Burp!  
Hahaha  
I fucked up one place]

"
98,Metallica,Breadfan,"Breadfan  
Open up your mind  
Open up your purse  
Open up your vault  
Never, never gonna lose it  
  
Breadfan  
Take it all away  
Never give an inch  
Gotta make a mint  
Gotta make me a million  
  
Breadfan  
You got it wrong  
Some long time friend's gonna lose it  
In the end who's a fool  
  
Seagull  
Give it all away  
Stay a bird  
Stay a man  
Stay a ghost  
Stay what you wanna be  
  
Loser  
Give it all away  
Never stay with the winner  
With the man  
With all the filthy money  
  
Come on  
Keep it on the side  
With a ride  
On a record on the top  
If you're gonna be a bad boy  
  
Breadfan  
You got it wrong  
Some long time friend's gonna lose it  
In the end who's a fool  
  
Seagull  
Give it all away  
Stay a bird  
Stay a man  
Stay a ghost  
Stay what you wanna be  
  
Breadfan  
Open up your mind  
Open up your purse  
Open up your bones  
Never, never gonna lose it  
  
Breadfan  
Take it all away  
Never give an inch  
Gotta make a mint  
Gotta make me a million  
  
Breadfan  
You got it wrong  
Some long time friend's gonna lose it  
In the end who's a fool  
  
Seagull  
Give it all away  
Stay a bird  
Stay a man  
Stay a ghost  
Stay what you wanna be  
  
Mommy, where's Fluffy?

"
99,Metallica,Carpe Diem Baby,"Hit dirt  
Shake tree  
Split sky  
Part sea  
Strip smile  
Lose cool  
Bleed the day  
And break the rule  
Live to win  
Dare to fail  
Eat the dirt  
And bite the nail  
Then make me miss you  
Then make me miss you  
So wash your face away with dirt  
It don't feel good until it hurts  
So take this world and shake it  
Come squeeze and suck the day  
Come carpe diem baby  
Draw lead  
Piss wine  
Sink teeth  
All mine  
Stoke fire  
Break neck  
Suffer through this  
Cheat on death  
Hug the curve  
Loose the time  
Tear the map  
And shoot the sign  
Then make me miss you  
Oh yeah  
Then make me miss you  
So wash your face away with dirt  
It don't feel good until it hurts  
So take this world and shake it  
Come squeeze and suck the day  
Come carpe diem baby  
Yeah, suck it  
Live to win  
Dare to fail  
Eat dirt  
Bite the nail  
Strip smile  
Lose cool  
Bleed the day  
And break the rule  
Under curve  
Noose the time  
Tear the map  
And shoot the sign  
Then make me miss you  
Come on, come on  
Then make me miss you  
So wash your face away with dirt  
It don't feel good until it hurts  
So take this world and shake it  
Come squeeze and suck the day  
Come make me miss you  
Come carpe diem baby  
Come carpe diem baby

"
100,Metallica,Cheat On Me,"Why do you cheat on me  
Why do I cheat on thee  
Why do I cheat on me  
Why do I cheat on me  
  
I have a passionate heart  
It can tear us apart  
I have the loves of many men  
But I don't love any of them  
  
Why do I cheat on me  
Why do I cheat on me  
Why do I cheat on thee  
Why do I cheat on me why  
Why do I cheat on me  
  
Why do I cheat on me  
  
You have your feelings  
I have mine  
I spit upon you and change my mind  
I have many hearts to break  
And many, many, many more to take  
  
Let the light of stars pour out  
Like a candle in a spout  
Let the wick recede and break  
Let the starlight radiate  
  
Why do you cheat on me  
Why do I cheat on me  
Why do I cheat on thee  
Why do I desecrate me  
Why do I cheat on me  
Why do I cheat on me  
  
Why do I cheat on me  
Why do I cheat on me  
Why do I piss my dreams  
That's because that's what it is  
I have the drive  
I got the scope  
If I, if I, if I, could I give you a rope  
  
Your love means zero to me  
I'm a passionateless wave upon the sea  
Passionateless wave upon the sea  
Why, why, why  
Do you cheat on me  
Why, why, why  
Why do I cheat on me  
Oh why, do I cheat on me  
Why do I cheat on me  
Why do I cheat on me  
Why do I cheat on me  
Why do I cheat on myself  
Well I got nobody else  
  
Why do you cheat on me  
Why do I cheat, cheat, cheat, cheat, cheat on me  
Why do I cheat on myself  
Well, well, well I really have nobody else  
Why do you cheat  
Why do you cheat on me  
Why do you cheat  
Why do you cheat on me  
  
Why do I cheat on me  
Why do I cheat on me  
Why do I cheat on me  
Why do I cheat on myself  
Well I got nobody else  
  
Why do I cheat on me  
Why do you cheat on me  
Your love means zero to me  
A passionateless wave  
Your love means zero to me

"
